,Review,Calification
122,"Divaga mucho en su clase, no logrando abordar los temas con la propiedad necesaria. Las lecturas son regulares, aunque hay unas muy buenas, hay otras regulares y otras en definitivas innecesarias o malas.: Se aprende mucho sobre la filosofía del lenguaje de Wilhelm Von Humbolt.: Es fácil dormirse en sus clases.
Se aprende mucho sobre la filosofía del lenguaje de Wilhem Von Humbolt.",2.0
123,"Excelente investigador, docente y antropologo. El profesor es tal vez el más exigente de todo el departamento, pero como exige enseña, uno normalmente si no lee queda perdido en clase y se gana las criticas del profesor durante clase. Muchos lo consideran muy pedante, pero esto es por su forma de exigir la lectura juiciosa y rigurosa de las lectura...Leer más...: Excelentes lecturas.
Se aprende con rigor conceptos y acercamientos metodológicos.
Se abordan una buena parte de las comunidades indígenas del país.
Se aprende sobre parentesco.
Se exige uno como estudiante.

: Es un poco rajon en las notas de los parciales.
Se burla sutil e irónicamente de los estudiantes que no leen y dicen burradas en clase.",5.0
124,"Es primero que todo, una persona; a demás es muy noble. Se interesa mucho en hacer ver la Lingüística como una rama muy interesante.
Lastimosamente por ser buena papa, algunas personas creen que se la pueden montar.
Grato y con una perspectiva distinta hasta en Lingüística (análisis de Lenguas de Señas).
OJO: si dice que será ""duro"", es porque será ""duro"" pero no imposible.
: Sabe.
Se esfuerza.
Buena gente.
Se esfuerza.: Es buena gente.",5.0
125,"Tiene cero pedagogía, y a pesar que se esfuerza porque los estudiantes aprendan, su manejo del idioma español es pésimo. Sus clases a veces son un martirio. Las lecturas son excelentes y muy propicias. Para los parciales se debe tener en cuenta las lecturas y lo visto en clase.: Es puntual y organizada.",2.0
126,"La clase es exigente. Las lecturas son interesantes pero dedican su tiempo. La clase es buena en el sentido que enseña aspectos que serán importantes durante la carrera (en la rama de la Antropología Biológica).
: Se puede acudir a ella cuando hay dudas (con cita previa). Es ordenada en el programa y el cronograma del semestre.: Las clases son muy monótonas, debido a que siempre usa las diapositivas y eso hace que uno se canse (y más siendo dentro de un Auditorio). idero que su criterio evaluativo no es claro para el estudiante haciéndolo ambiguo en aspectos que deben ser objetivos.",3.7
127,"A pesar de que el horario es un poco extenso, la profesora se preocupa por realizar las clases lo más pedagógico posible. Con una buena lectura (hay varios textos en inglés) y atención en clase, los parciales se pasan con nota alta. Los trabajos en grupo deben ser realizados lo mejor posible y teniendo en cuenta lo aprendido, ya que ella se toma el...Leer más...: Se preocupa porque sus estudiantes aprendan. Es muy puntual y responsable, exige lo mismo.
: Hay vídeos en inglés de larga duración que puede afectar un poco a estudiantes que no tengan buen manejo del idioma.",4.5
128,": Excelentes lecturas.
Excelente pedagogo.
Permite ver de forma critica la historia, manteniendo un respeto a la teoría historiografica.: Es muy fácil de pasar su materia.",5.0
129,"El profesor con más entusiasmo y espíritu de la Universidad Nacional. Excelente, pedagógico, riguroso y apasionado, transmite ese deseo por luchar por los derechos y la expansión de la Universidad pública en el país. Si tomas una clase con él, verás el mundo con otros ojos. Una lástima que la Universidad no lo valore. : Entusiasmado, es como viajar al tiempo de la época de Oro de la Nacional, pero con una perspectiva joven. ",4.9
130,"Me me gusto mucho su metodología. Como hubo paro se corrió el calendario y cuando volvimos a entrar no dicto las clases que faltaban, dejo una mano de copias y se lavo las manos. A parte en el parcial me surgió una duda en cuanto el procedimiento, le pregunte y me respondió lo que se le dio la gana(ni me puso cuidado). Como era de esperar me quedo mal hechos unos puntos.  : -Entrega tarde las definitivas 
-No es nada amable. ",2.0
131,"El profesor maneja los temas con propiedad y sus explicaciones son claras NUNCA VA EL PRIMER DÍA DE CLASE Y SACA LA MISMA EXCUSA TODOS LOS SEMESTRES de que no sabía que tenia el curso, cuando todos saben que ellos tienen conocimiento de ello, y deja mucho que desear en cuestión de notas, pues nunca dejó revisar ni retroalimentar los parciales ni lo...Leer más...: Buena explicación
Manejo del tema: No muestra los parciales ni talleres después de calificados.
Entrega las notas a ultima hora
Nunca va el primer dia de clases.",2.9
132,: Explica bien. : Es bastante exigente con los informes de laboratorio. ,3.6
133,No lo haga: Nada: Todo,2.4
134,": Tiene buen manejo de los temas en general: El parcial es difícil, no acepta reclamos y entrega notas a ultima hora ",2.0
135,"Profesor de Biología General, módulo Biología de Organismos. El docente domina muy bien los temas, sabe mucho, y motiva a consultar por fuera de la clase. Los ejemplos que da en sus explicaciones son muy apropiados y fáciles de entender. Sin embargo, se molesta un poco cuando se le hacen preguntas relacionadas con el contenido del módulo. : -Parcial justo (ni muy fácil, ni muy complicado. Pero hay que estudiar). 
-Sabe mucho de los temas. 
-No se queda sólo en diapositivas Muestra vídeos y deja lecturas interesantes. 
: -No muy amable. 
-Poco receptivo ante dudas e inquietudes. ",4.2
136,"El profesor sabe bastante y explica muy bien, pero no tiene un buen trato hacia sus estudiantes. Me llevé el mal recuerdo de hacerle preguntas en el laboratorio y recibir una burla frente a todo el curso. Vi la materia en primer semestre y él esperaba que tuviera conocimiento de mitad de carrera; fue realmente desagradable. Cabe resaltar que ese ti...Leer más...",3.0
137,: Sabe bastante de cualquier tipo de plantas: Si le caiste mal desde el principio te la monta ,3.0
138,"El profesor Mauricio es excelente. De una manera muy sencilla consigue atraparlo a uno en el tema con datos interesantes direccionados muchas veces a su aplicación en los campos de la Ingeniería agrícola y la zootecnia. Sabe muchísimo, y sabe cómo transferir ese conocimiento a sus estudiantes.: Algunas prácticas de laboratorio suelen extenderse, aunque también dependen de la distribución del tiempo. La nota de informes la entrega hasta el final.",4.5
139,"Muy buen profesor, la clase me pareció muy interesantes ya que daba información que muchos desconocíamos por completo en cuanto a las relaciones entre las sociedades humanas y la naturaleza. Los trabajos son muy prácticos he interesantes . Le gusta conocer nuestras opiniones y dudas sobre los temas tratados. Un ser muy integro . Excelente materia y profesor.: -Clase amena para estudiantes de todas carreras
-No requiere conocimientos previos de botánica
-El profesor sabe bastante de cada tema",5.0
140,: Es muy querida e intenta que todos los estudiantes aprendan.: A veces se traba hablando y sus clases pueden ser un poco aburridas. ,4.5
141,"Excelente profesora, explica bien los temas, se puede preguntar con tranquilidad, responde cualquier tipo de duda, se esfuerza porque el estudiante entienda los conceptos de las clases. Muy buena gente dentro y fuera de clases.: - sabe mucho de los temas
- explica bien
- siempre dedicada a ayudar al estudiante: - no es muy concreta
- puede decir cosas que no son muy necesarias",4.8
142,"Esta profesora es una conocedora del tema de Fitohormonas, para nadie es un secreto. En cuanto a la materia de plantas, trata muy bien de introducir el tema, y es preciso para ello. Explica bien, en cuanto a los demás temas no es la mejor explicando pero hace un esfuerzo. Propone actividades creativas. ",4.1
143,"El profesor sabe bastante y tiene mucho conocimiento para compartir, porque lo ha estudiado o ha trabajado en ello, pero no es agradable recibir sus clases dado que habla muy enredado el español. Sin embargo, resalto que prepara muy bien sus clases y que deja diferentes trabajos útiles para comprender de mejor forma las temáticas expuestas en clase.: Sabe bastante.: No domina el español.",4.0
144,: Explica bien y se detiene si algún estudiante no entendió algo. : Sus parciales son un poco difíciles. ,4.0
145,"La profesora sabe mucho, pero es dura para calificar. Se destaca que enseña muy bien los tópicos contenidos en el curso, deja varios talleres o trabajos útiles para completar el tema, además de las prácticas de campo que son realmente complementarias. Sin embargo, se dirige un poco duro a los estudiantes que tienen dudas en algún punto.",4.5
146,"A la profesora le encanta el tema que enseña y es muy apasionada en sus clases, sin embargo es un poco fea la forma en que se dirige a los estudiantes cuando se le formula alguna pregunta. Pero en general es muy buena, califica lo que ha enseñado, propone actividades que refuerzan lo aprendido en clase y sugiere diferentes lecturas complementarias.",5.0
147,"Clases Tortuosas. Exige puntualidad de forma irracional, dá ejemplos extensísmos e inecesarios, los conocimientos impartidos son poco claros y entrega las notas fuera de los plazos estipulados por el reglamento. NO maneja temas distintos a los de la materia que dicta.: -Mala persona
-Exige puntualidad de forma irracional.
-Es rencorosa con lo estudiantes que le caen mal
-No entrega calificaciones dentro de los plazos establecidos. ",1.5
148,"Demasiado crack, sabe muchísimo y lo transmite súper bien, muuuuy buena persona, es una profesora exigente pero coherente, es decir, exige lo que ha enseñado, incita al análisis y aplicación de los conocimientos que da, es muy buena, 100% recomendada.: - Muy crack
- Sabe mucho
- Explica excelente",5.0
149,"Nos dio el Modulo I y la introducción al curso. Anibal tiene una energía sin igual, el no pone tanto empeño en hacer diapositivas como en dar una clase más orientada a usarlas solo como ayuda visual. Las evaluaciones que el hace y alguno que otro quiz que pedía lo mantenían a uno en sintonizado, pero nunca fueron cosa de otro mundo : - Siembra en uno el interés por la biología
- Se le entiende todo : - Los quices sorpresa",5.0
150,: Se esfuerza para que los estudiantes tengan interés por la clase: Las clases son muy aburridas y eternas. Los parciales son difíciles. ,3.0
151,"Es lo peor que en visto en mi tiempo de carrera, solo utiliza diapositivas, es una clase de cerca de cuatro horas, sólo habla y habla y habla, dando conceptos y ideas bien dispersas entre sí, está explicando un tema luego sale con una idea totalmente distinta que no tiene nada que ver, sus diapositivas son llenas de textos, parece puro copié y pegu...Leer más...: Ninguno: La calificación
Metodología
Falta claridad",1.5
